PPID,PID,Process Name,Process Command Line,Process Path,Process SHA-256 Hash,Process State,Win32 First Seen,Win32 Last Seen,Sysmon Event ID,Sysmon Create Time,Sysmon Terminate Time,Connection State,Connection Start Time,Connection Terminate Time, IP Address,FQDN,Source Port,Destination Port,Transport Protocol
"1316","3780","RtkAudioService64.exe","C:\Program Files\Realtek\Audio\HDA\RtkAudioService64.exe","C:\Program Files\Realtek\Audio\HDA\RtkAudioService64.exe","f00b31124783ea0cdda33606351019ec94f2c9ffe26c31d42250b775bcf1a464","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"1316","3792","svchost.exe","C:\WINDOWS\System32\svchost.exe -k LocalSystemNetworkRestricted -p -s TextInputManagementService","C:\WINDOWS\System32\svchost.exe","44fd6f9347ceed5798a25c47167f335ef085ae4648a81f775dd4bdc6240d8189","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"1316","4016","svchost.exe","C:\WINDOWS\System32\svchost.exe -k LocalServiceNetworkRestricted -p -s DusmSvc","C:\WINDOWS\System32\svchost.exe","44fd6f9347ceed5798a25c47167f335ef085ae4648a81f775dd4bdc6240d8189","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"1316","4028","svchost.exe","C:\WINDOWS\system32\svchost.exe -k LocalServiceNetworkRestricted -p -s Wcmsvc","C:\WINDOWS\system32\svchost.exe","44fd6f9347ceed5798a25c47167f335ef085ae4648a81f775dd4bdc6240d8189","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"1316","4036","svchost.exe","C:\WINDOWS\system32\svchost.exe -k appmodel -p -s StateRepository","C:\WINDOWS\system32\svchost.exe","44fd6f9347ceed5798a25c47167f335ef085ae4648a81f775dd4bdc6240d8189","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"1316","4176","svchost.exe","C:\WINDOWS\system32\svchost.exe -k LocalSystemNetworkRestricted -p","C:\WINDOWS\system32\svchost.exe","44fd6f9347ceed5798a25c47167f335ef085ae4648a81f775dd4bdc6240d8189","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"1316","4212","svchost.exe","C:\WINDOWS\System32\svchost.exe -k netsvcs -p -s ShellHWDetection","C:\WINDOWS\System32\svchost.exe","44fd6f9347ceed5798a25c47167f335ef085ae4648a81f775dd4bdc6240d8189","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"1316","4276","spoolsv.exe","C:\WINDOWS\System32\spoolsv.exe","C:\WINDOWS\System32\spoolsv.exe","a214aec4e2f18d8b7365f4ef286285ea6f700f6446e3ba7add0c346c5018551c","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"","4276","  +- [connection]","","","","","","","","","","LISTENING","2026-02-15 11:39:04","","","","49668","","TCP"
"","4276","  +- [connection]","","","","","","","","","","LISTENING","2026-02-15 11:39:04","","","","49668","","TCP"
"1316","4316","HostStorageService.exe","C:\WINDOWS\System32\HostStorageService.exe","C:\WINDOWS\System32\HostStorageService.exe","b7e38ec16ac6bc04d4e730fdf4a47246f54d6af035e6452f689cc5cfe11315d3","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"1316","4324","HostControlService.exe","C:\WINDOWS\System32\HostControlService.exe","C:\WINDOWS\System32\HostControlService.exe","921fb6b019316f5c87c30b17274c0934a50ed8579b362da17b754aa689e76c01","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"1316","4444","svchost.exe","C:\WINDOWS\system32\svchost.exe -k LocalServiceNoNetworkFirewall -p","C:\WINDOWS\system32\svchost.exe","44fd6f9347ceed5798a25c47167f335ef085ae4648a81f775dd4bdc6240d8189","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"1316","4496","svchost.exe","C:\WINDOWS\system32\svchost.exe -k netsvcs -p -s Winmgmt","C:\WINDOWS\system32\svchost.exe","44fd6f9347ceed5798a25c47167f335ef085ae4648a81f775dd4bdc6240d8189","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"1316","4520","svchost.exe","C:\WINDOWS\System32\svchost.exe -k NetworkService -p -s LanmanWorkstation","C:\WINDOWS\System32\svchost.exe","44fd6f9347ceed5798a25c47167f335ef085ae4648a81f775dd4bdc6240d8189","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"1316","4620","svchost.exe","C:\WINDOWS\system32\svchost.exe -k NetSvcs -s nvagent","C:\WINDOWS\system32\svchost.exe","44fd6f9347ceed5798a25c47167f335ef085ae4648a81f775dd4bdc6240d8189","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"1316","4856","svchost.exe","C:\WINDOWS\System32\svchost.exe -k netsvcs -p -s SharedAccess","C:\WINDOWS\System32\svchost.exe","44fd6f9347ceed5798a25c47167f335ef085ae4648a81f775dd4bdc6240d8189","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"1316","4872","HidMonitorSvc.exe","C:\WINDOWS\system32\DellTPad\HidMonitorSvc.exe","C:\WINDOWS\system32\DellTPad\HidMonitorSvc.exe","58e7268d6df4e90688750701012565af16aff3a143277886c896bb8e671cd9d1","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"1316","4888","armsvc.exe","C:\Program Files (x86)\Common Files\Adobe\ARM\1.0\armsvc.exe","C:\Program Files (x86)\Common Files\Adobe\ARM\1.0\armsvc.exe","48f8b40e023e8ae9b60d757d822f0d0ce14e31fec9e35c3ccf776830488496fb","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"1316","4900","MigrationService.exe","C:\Program Files (x86)\Samsung\Samsung Magician\MigrationService\MigrationService.exe","C:\Program Files (x86)\Samsung\Samsung Magician\MigrationService\MigrationService.exe","372739fc23dfa8bbf2f526556463ee5fb0792ab673afb5d609d322c952e165fc","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"1316","4908","svchost.exe","C:\WINDOWS\system32\svchost.exe -k netsvcs -p -s IKEEXT","C:\WINDOWS\system32\svchost.exe","44fd6f9347ceed5798a25c47167f335ef085ae4648a81f775dd4bdc6240d8189","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"","4908","  +- [connection]","","","","","","","","","","CONNECTIONLESS","2026-02-15 11:39:04","","","","500","","UDP"
"","4908","  +- [connection]","","","","","","","","","","CONNECTIONLESS","2026-02-15 11:39:04","","","","4500","","UDP"
"","4908","  +- [connection]","","","","","","","","","","CONNECTIONLESS","2026-02-15 11:39:04","","","","500","","UDP"
"","4908","  +- [connection]","","","","","","","","","","CONNECTIONLESS","2026-02-15 11:39:04","","","","4500","","UDP"
"1316","4916","DellFFDPWmiService.exe","C:\WINDOWS\System32\drivers\DellFFDPWmiService.exe","C:\WINDOWS\System32\drivers\DellFFDPWmiService.exe","8ceda398ae2240ed7d61be29e31060be4123a5daa89ae1e0f9a0118a7bb0fd44","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"1316","4924","avp.exe","","","","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"","4924","  +- [connection]","","","","","","","","","","ESTABLISHED","2026-02-15 11:39:04","","127.0.0.1","","49670","49671","TCP"
"","4924","  +- [connection]","","","","","","","","","","ESTABLISHED","2026-02-15 11:39:04","","127.0.0.1","","49671","49670","TCP"
"","4924","  +- [connection]","","","","","","","","","","ESTABLISHED","2026-02-15 11:39:04","","127.0.0.1","","49678","49679","TCP"
"","4924","  +- [connection]","","","","","","","","","","ESTABLISHED","2026-02-15 11:39:04","","127.0.0.1","","49679","49678","TCP"
"","4924","  +- [connection]","","","","","","","","","","LISTENING","2026-02-15 11:39:04","","127.0.0.1","","49682","","TCP"
"","4924","  +- [connection]","","","","","","","","","","ESTABLISHED","2026-02-15 11:39:04","","127.0.0.1","","62497","62498","TCP"
"","4924","  +- [connection]","","","","","","","","","","ESTABLISHED","2026-02-15 11:39:04","","127.0.0.1","","62498","62497","TCP"
"","4924","  +- [connection]","","","","","","","","","","ESTABLISHED","2026-02-15 11:39:04","","185.201.1.208","","62499","443","TCP"
"1316","4932","Dell.TechHub.exe","C:\Program Files\Dell\TechHub\Dell.TechHub.exe","C:\Program Files\Dell\TechHub\Dell.TechHub.exe","a56195c596f8812a1739bcdeef26481ad6312c001dc4b09fdc6e33938f51fc20","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"1316","4940","svchost.exe","C:\WINDOWS\system32\svchost.exe -k NetworkServiceNetworkRestricted -p -s PolicyAgent","C:\WINDOWS\system32\svchost.exe","44fd6f9347ceed5798a25c47167f335ef085ae4648a81f775dd4bdc6240d8189","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"1316","4960","svchost.exe","C:\WINDOWS\system32\svchost.exe -k apphost -s AppHostSvc","C:\WINDOWS\system32\svchost.exe","44fd6f9347ceed5798a25c47167f335ef085ae4648a81f775dd4bdc6240d8189","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"1316","4976","svchost.exe","C:\WINDOWS\system32\svchost.exe -k NetworkService -p","C:\WINDOWS\system32\svchost.exe","44fd6f9347ceed5798a25c47167f335ef085ae4648a81f775dd4bdc6240d8189","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"1316","4984","vmcompute.exe","C:\WINDOWS\system32\vmcompute.exe","C:\WINDOWS\system32\vmcompute.exe","de20ec3a4518e0c13b3c0cad70e72f51b8a66fb5f62bd04c8b616f60dcf6e8c9","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"1316","5016","svchost.exe","C:\WINDOWS\System32\svchost.exe -k utcsvc -p","C:\WINDOWS\System32\svchost.exe","44fd6f9347ceed5798a25c47167f335ef085ae4648a81f775dd4bdc6240d8189","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","3","","","","","","","","","",""
"","5016","  +- [connection]","","","","","","","3","","","ATTEMPTED","2026-02-15 11:46:43","2026-02-15 11:46:43","20.52.64.201","","53944","443","tcp"
"","5016","  +- [connection]","","","","","","","3","","","ATTEMPTED","2026-02-15 11:46:44","2026-02-15 11:46:44","20.52.64.201","","53945","443","tcp"
"1316","5024","svchost.exe","C:\WINDOWS\System32\svchost.exe -k LocalServiceNoNetwork -p -s DPS","C:\WINDOWS\System32\svchost.exe","44fd6f9347ceed5798a25c47167f335ef085ae4648a81f775dd4bdc6240d8189","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"1316","5048","OneApp.IGCC.WinService.exe","C:\WINDOWS\System32\DriverStore\FileRepository\igcc_dch.inf_amd64_4d06d7f3655985a2\OneApp.IGCC.WinService.exe","C:\WINDOWS\System32\DriverStore\FileRepository\igcc_dch.inf_amd64_4d06d7f3655985a2\OneApp.IGCC.WinService.exe","2f395bc8dde5774b003ab8285998d7bea9c7680fbf4ebd715c9c6326cb0d18dd","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"1316","5144","esif_uf.exe","C:\WINDOWS\System32\DriverStore\FileRepository\dptf_cpu.inf_amd64_c2c5b0e17a28a48f\esif_uf.exe","C:\WINDOWS\System32\DriverStore\FileRepository\dptf_cpu.inf_amd64_c2c5b0e17a28a48f\esif_uf.exe","75e93242cfbf6daba641a1ba6f833708fc1c07bc8aae1fc6d5a4929a49d9fe2b","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"1316","5188","MpDefenderCoreService.exe","","","","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"1316","5220","LMS.exe","C:\WINDOWS\Intel\Intel(R) Management Engine Components\LMS\LMS.exe","C:\WINDOWS\Intel\Intel(R) Management Engine Components\LMS\LMS.exe","ac62e4072c8ca38581a2f7fbd900565440412194eec30ad00d4c591b7c56b8e3","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"1316","5296","svchost.exe","C:\WINDOWS\System32\svchost.exe -k NetSvcs -p -s iphlpsvc","C:\WINDOWS\System32\svchost.exe","44fd6f9347ceed5798a25c47167f335ef085ae4648a81f775dd4bdc6240d8189","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"","5296","  +- [connection]","","","","","","","","","","CONNECTIONLESS","2026-02-15 11:39:04","","127.0.0.1","","64046","","UDP"
"1316","5388","svchost.exe","C:\WINDOWS\system32\svchost.exe -k iissvcs","C:\WINDOWS\system32\svchost.exe","44fd6f9347ceed5798a25c47167f335ef085ae4648a81f775dd4bdc6240d8189","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"1496","5396","WmiPrvSE.exe","C:\WINDOWS\system32\wbem\wmiprvse.exe","C:\WINDOWS\system32\wbem\wmiprvse.exe","47c8843760f9f9c1086f844a7b746323d9edd44f453183848812f538635d12df","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"1316","5416","mqsvc.exe","C:\WINDOWS\system32\mqsvc.exe","C:\WINDOWS\system32\mqsvc.exe","d88eeb1500c559b2ca1f77ab7aaf8039e0d913b111fb23851bb462009e8864b1","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"","5416","  +- [connection]","","","","","","","","","","LISTENING","2026-02-15 11:39:04","","","","1801","","TCP"
"","5416","  +- [connection]","","","","","","","","","","LISTENING","2026-02-15 11:39:04","","","","2103","","TCP"
"","5416","  +- [connection]","","","","","","","","","","LISTENING","2026-02-15 11:39:04","","","","2105","","TCP"
"","5416","  +- [connection]","","","","","","","","","","LISTENING","2026-02-15 11:39:04","","","","2107","","TCP"
"","5416","  +- [connection]","","","","","","","","","","LISTENING","2026-02-15 11:39:04","","","","49669","","TCP"
"","5416","  +- [connection]","","","","","","","","","","LISTENING","2026-02-15 11:39:04","","","","1801","","TCP"
"","5416","  +- [connection]","","","","","","","","","","LISTENING","2026-02-15 11:39:04","","","","2103","","TCP"
"","5416","  +- [connection]","","","","","","","","","","LISTENING","2026-02-15 11:39:04","","","","2105","","TCP"
"","5416","  +- [connection]","","","","","","","","","","LISTENING","2026-02-15 11:39:04","","","","2107","","TCP"
"","5416","  +- [connection]","","","","","","","","","","LISTENING","2026-02-15 11:39:04","","","","49669","","TCP"
"1316","5432","SMSvcHost.exe","C:\WINDOWS\Microsoft.NET\Framework64\v4.0.30319\SMSvcHost.exe","C:\WINDOWS\Microsoft.NET\Framework64\v4.0.30319\SMSvcHost.exe","d4049183b485b44da95a359cf9dae14934aa95cfb542ee4721e7038e3f38c5b5","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"1316","5456","openvpnserv2.exe","C:\Program Files\OpenVPN\bin\openvpnserv2.exe","C:\Program Files\OpenVPN\bin\openvpnserv2.exe","d1e995a2d32e7833a369aa849e8b877162e07c1a161c6dccb95ca2052fc8b1e7","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"1316","5480","svchost.exe","C:\WINDOWS\system32\svchost.exe -k netsvcs -p -s LanmanServer","C:\WINDOWS\system32\svchost.exe","44fd6f9347ceed5798a25c47167f335ef085ae4648a81f775dd4bdc6240d8189","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"1316","5488","RstMwService.exe","C:\WINDOWS\System32\DriverStore\FileRepository\iastorac.inf_amd64_9c788f1d162b1224\RstMwService.exe","C:\WINDOWS\System32\DriverStore\FileRepository\iastorac.inf_amd64_9c788f1d162b1224\RstMwService.exe","1e56ebcdc6b7bebf21deb8ff5398f2cba956b3ec47073851cf7473feb7b56db0","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"1316","5496","svchost.exe","C:\WINDOWS\system32\svchost.exe -k imgsvc","C:\WINDOWS\system32\svchost.exe","44fd6f9347ceed5798a25c47167f335ef085ae4648a81f775dd4bdc6240d8189","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"1316","5524","SamsungMagicianSVC.exe","C:\Program Files (x86)\Samsung\Samsung Magician\SamsungMagicianSVC.exe","C:\Program Files (x86)\Samsung\Samsung Magician\SamsungMagicianSVC.exe","6a5e95024d7b7cfdff6cfd691d969dc8fc821e2f2355d12043f5c1b3043904be","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"1316","5548","openvpnserv.exe","C:\Program Files\OpenVPN\bin\openvpnserv.exe","C:\Program Files\OpenVPN\bin\openvpnserv.exe","6e51de1b4ba02096aeaec7e8881e8b5835987a57be49ef654d9caaeb9340a5b4","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"1316","5580","Sysmon.exe","","","","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"1316","5612","WavesSysSvc64.exe","C:\Program Files\Waves\MaxxAudio\WavesSysSvc64.exe","C:\Program Files\Waves\MaxxAudio\WavesSysSvc64.exe","52b2d74edea07a59914131c8b83a3607e29c9377881f053d7307f16ecd7f8189","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"1316","5632","svchost.exe","C:\WINDOWS\System32\svchost.exe -k LocalSystemNetworkRestricted -p -s TrkWks","C:\WINDOWS\System32\svchost.exe","44fd6f9347ceed5798a25c47167f335ef085ae4648a81f775dd4bdc6240d8189","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"1316","5648","MsMpEng.exe","","","","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"1316","5668","WMIRegistrationService.exe","C:\WINDOWS\System32\DriverStore\FileRepository\mewmiprov.inf_amd64_d51901c26227fb29\WMIRegistrationService.exe","C:\WINDOWS\System32\DriverStore\FileRepository\mewmiprov.inf_amd64_d51901c26227fb29\WMIRegistrationService.exe","3009fd5e73f701581d4c48c544378ba5e58115751224d0763cbb302d3e604763","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"1316","5680","svchost.exe","C:\WINDOWS\system32\svchost.exe -k LocalSystemNetworkRestricted -s CmService","C:\WINDOWS\system32\svchost.exe","44fd6f9347ceed5798a25c47167f335ef085ae4648a81f775dd4bdc6240d8189","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"1316","5688","svchost.exe","C:\WINDOWS\system32\svchost.exe -k NetworkService -p -s Wecsvc","C:\WINDOWS\system32\svchost.exe","44fd6f9347ceed5798a25c47167f335ef085ae4648a81f775dd4bdc6240d8189","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"1316","5800","svchost.exe","C:\WINDOWS\system32\svchost.exe -k netsvcs -p -s WpnService","C:\WINDOWS\system32\svchost.exe","44fd6f9347ceed5798a25c47167f335ef085ae4648a81f775dd4bdc6240d8189","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"","5800","  +- [connection]","","","","","","","","","","ESTABLISHED","2026-02-15 11:39:04","","172.211.123.249","","61778","443","TCP"
"1496","7400","WmiPrvSE.exe","C:\WINDOWS\system32\wbem\wmiprvse.exe","C:\WINDOWS\system32\wbem\wmiprvse.exe","47c8843760f9f9c1086f844a7b746323d9edd44f453183848812f538635d12df","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"1316","7412","svchost.exe","C:\WINDOWS\system32\svchost.exe -k LocalSystemNetworkRestricted -p -s DeviceAssociationService","C:\WINDOWS\system32\svchost.exe","44fd6f9347ceed5798a25c47167f335ef085ae4648a81f775dd4bdc6240d8189","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"1316","6488","SMSvcHost.exe","C:\WINDOWS\Microsoft.NET\Framework64\v4.0.30319\SMSvcHost.exe -NetMsmqActivator","C:\WINDOWS\Microsoft.NET\Framework64\v4.0.30319\SMSvcHost.exe","d4049183b485b44da95a359cf9dae14934aa95cfb542ee4721e7038e3f38c5b5","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"1496","7424","unsecapp.exe","C:\WINDOWS\system32\wbem\unsecapp.exe -Embedding","C:\WINDOWS\system32\wbem\unsecapp.exe","9e1928115b53b25b939d4b43fa220c685ad152c4c42128b5139b9b55e9b515ea","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"1316","9424","svchost.exe","C:\WINDOWS\system32\svchost.exe -k WSAIFabricSvcGroup -p -s WSAIFabricSvc","C:\WINDOWS\system32\svchost.exe","44fd6f9347ceed5798a25c47167f335ef085ae4648a81f775dd4bdc6240d8189","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"1316","10060","svchost.exe","C:\WINDOWS\system32\svchost.exe -k osprivacy -p -s camsvc","C:\WINDOWS\system32\svchost.exe","44fd6f9347ceed5798a25c47167f335ef085ae4648a81f775dd4bdc6240d8189","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"1316","4388","svchost.exe","C:\WINDOWS\System32\svchost.exe -k LocalSystemNetworkRestricted -p","C:\WINDOWS\System32\svchost.exe","44fd6f9347ceed5798a25c47167f335ef085ae4648a81f775dd4bdc6240d8189","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"1316","5424","svchost.exe","C:\WINDOWS\System32\svchost.exe -k LocalServiceNetworkRestricted -s RmSvc","C:\WINDOWS\System32\svchost.exe","44fd6f9347ceed5798a25c47167f335ef085ae4648a81f775dd4bdc6240d8189","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"5016","7456","AggregatorHost.exe","C:\WINDOWS\System32\AggregatorHost.exe","C:\WINDOWS\System32\AggregatorHost.exe","b279fece8c7ab56f84c9a478f2c6d5a280e67f05682c032e3df3eb2e4deaa8a7","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"1316","7848","svchost.exe","","","","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"4176","9616","wlanext.exe","C:\WINDOWS\system32\WLANExt.exe 1808079559632","C:\WINDOWS\system32\WLANExt.exe","c4641de81ea6ce1ffe815bead992ccd99ee0cb768291ef337d07b5773f674ad0","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"1316","2456","svchost.exe","C:\WINDOWS\system32\svchost.exe -k netsvcs -p -s TokenBroker","C:\WINDOWS\system32\svchost.exe","44fd6f9347ceed5798a25c47167f335ef085ae4648a81f775dd4bdc6240d8189","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"1316","4344","svchost.exe","C:\WINDOWS\system32\svchost.exe -k LocalSystemNetworkRestricted -p -s PcaSvc","C:\WINDOWS\system32\svchost.exe","44fd6f9347ceed5798a25c47167f335ef085ae4648a81f775dd4bdc6240d8189","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"1316","10044","svchost.exe","C:\WINDOWS\system32\svchost.exe -k netsvcs -p -s Appinfo","C:\WINDOWS\system32\svchost.exe","44fd6f9347ceed5798a25c47167f335ef085ae4648a81f775dd4bdc6240d8189","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"1316","11040","PresentationFontCache.exe","C:\WINDOWS\Microsoft.Net\Framework64\v3.0\WPF\PresentationFontCache.exe","C:\WINDOWS\Microsoft.Net\Framework64\v3.0\WPF\PresentationFontCache.exe","8bc01bc94d3cd6591c416ee7c68714a90e1d8c9f3117e1b3058af83e872296f9","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"1316","11872","svchost.exe","C:\WINDOWS\system32\svchost.exe -k LocalService -p -s CDPSvc","C:\WINDOWS\system32\svchost.exe","44fd6f9347ceed5798a25c47167f335ef085ae4648a81f775dd4bdc6240d8189","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"","11872","  +- [connection]","","","","","","","","","","LISTENING","2026-02-15 11:39:04","","","","5040","","TCP"
"","11872","  +- [connection]","","","","","","","","","","CONNECTIONLESS","2026-02-15 11:39:04","","","","5050","","UDP"
"1316","13788","svchost.exe","C:\WINDOWS\System32\svchost.exe -k LocalSystemNetworkRestricted -p -s WdiSystemHost","C:\WINDOWS\System32\svchost.exe","44fd6f9347ceed5798a25c47167f335ef085ae4648a81f775dd4bdc6240d8189","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"4932","13944","Dell.Update.SubAgent.exe","C:\Program Files (x86)\Dell\UpdateService\DCF\Dell.Update.SubAgent.exe","C:\Program Files (x86)\Dell\UpdateService\DCF\Dell.Update.SubAgent.exe","d43f29d0eab97e6bc21310b07dd711037425b3e562f59ab2a74367a5c742f0d5","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"4932","13984","Dell.TechHub.Diagnostics.SubAgent.exe","C:\Program Files\Dell\DTP\DiagnosticsSubAgent\Dell.TechHub.Diagnostics.SubAgent.exe","C:\Program Files\Dell\DTP\DiagnosticsSubAgent\Dell.TechHub.Diagnostics.SubAgent.exe","37f52fcf8ca87e8523d787cc3ffb9fb85daa09e3e54bc2454c9fc3a032802242","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"4932","13992","Dell.CoreServices.Client.exe","C:\Program Files\Dell\TechHub\Dell.CoreServices.Client.exe","C:\Program Files\Dell\TechHub\Dell.CoreServices.Client.exe","87fbd11da8da753a5cace1000cf2332053a57dc3a2e8411851a85244ba3f456d","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","3","","","","","","","","","",""
"13944","14036","conhost.exe","\??\C:\WINDOWS\system32\conhost.exe 0x4","C:\WINDOWS\system32\conhost.exe","f3dbb469e96320311cd8d6e6ca00dd538d5bbead3712b4968751143b4b5b986a","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"4932","12500","Dell.TechHub.DataManager.SubAgent.exe","C:\Program Files\Dell\DTP\DataManagerSubAgent\Dell.TechHub.DataManager.SubAgent.exe","C:\Program Files\Dell\DTP\DataManagerSubAgent\Dell.TechHub.DataManager.SubAgent.exe","dd4e8d1c9032622aa1207f079cef0a8a745e993aca6f3a52d63f2c4dee19d497","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"4932","12600","Dell.TechHub.Analytics.SubAgent.exe","C:\Program Files\Dell\DTP\AnalyticsSubAgent\Dell.TechHub.Analytics.SubAgent.exe","C:\Program Files\Dell\DTP\AnalyticsSubAgent\Dell.TechHub.Analytics.SubAgent.exe","d853ce56a3a4ed82964d5c959e60d752339018c8a150831baa58eb2df21e9be4","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"13984","14080","conhost.exe","\??\C:\WINDOWS\system32\conhost.exe 0x4","C:\WINDOWS\system32\conhost.exe","f3dbb469e96320311cd8d6e6ca00dd538d5bbead3712b4968751143b4b5b986a","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
